ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11156506,JA487872,10/20/2017 03:00:00 PM,100XX W OHARE ST,2091,NARCOTICS,FORFEIT PROPERTY,AIRPORT/AIRCRAFT,TRUE,FALSE,1651,16,41,76,18,,,2017,02/17/2018 03:52:55 PM,,,
10232613,HY420540,09-09-2015 18:00,016XX N HOYNE AVE,820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,FALSE,FALSE,1434,14,32,24,6,1162085,1910717,2015,02-10-2018 15:50,41.9106746,-87.67999226,"(41.910674599, -87.679992255)"
11230877,JB152189,03/15/2016 01:25:00 PM,020XX W CORTLAND ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,FALSE,FALSE,1434,14,32,22,11,,,2016,02/15/2018 03:50:23 PM,,,
11226268,JB145778,02-08-2018 00:01,035XX N PINE GROVE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1925,19,46,6,14,,,2018,02/15/2018 03:50:23 PM,,,
11230889,JB152026,03/22/2017 09:28:00 PM,078XX S MARSHFIELD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,611,6,17,71,11,,,2017,02/15/2018 03:50:23 PM,,,
10232758,HY420768,09-12-2015 18:00,067XX S OGLESBY AVE,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,331,3,5,43,08A,1192924,1860831,2015,02-10-2018 15:50,41.77308501,-87.56833541,"(41.773085006, -87.568335406)"
10232777,HY419847,09-11-2015 22:05,061XX N HOYNE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2413,24,40,2,08B,1161209,1940913,2015,02-10-2018 15:50,41.99355232,-87.68236779,"(41.99355232, -87.682367785)"
10232800,HY420842,07/20/2015 12:00:00 AM,042XX W HADDON AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1111,11,37,23,6,1147921,1907330,2015,02-10-2018 15:50,41.9016646,-87.73211315,"(41.901664595, -87.732113146)"
10232806,HY419685,09-11-2015 19:00,075XX S STONY ISLAND AVE,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,411,4,8,43,08A,1188234,1855158,2015,02-10-2018 15:50,41.757631,-87.58570825,"(41.757630995, -87.585708249)"
10232816,HY420835,09-12-2015 13:15,021XX N CLARK ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1814,18,43,7,6,1173630,1914431,2015,02-10-2018 15:50,41.92061684,-87.63746976,"(41.92061684, -87.637469755)"
10232830,HY420858,09-12-2015 13:15,021XX N CLARK ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1814,18,43,7,6,1173630,1914431,2015,02-10-2018 15:50,41.92061684,-87.63746976,"(41.92061684, -87.637469755)"
11230521,JB150939,07/20/2016 08:00:00 AM,021XX W 50TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,931,9,16,61,11,,,2016,02/15/2018 03:50:23 PM,,,
11042749,JA376537,08-03-2017 21:00,003XX E RANDOLPH ST,810,THEFT,OVER $500,OTHER,FALSE,FALSE,114,1,42,32,6,,,2017,08-10-2017 15:56,,,
11042753,JA376532,08-03-2017 16:00,017XX N WESTERN AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1434,14,1,24,6,,,2017,08-10-2017 15:56,,,
10232856,HY420840,09-12-2015 18:46,028XX W 61ST ST,454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,TRUE,FALSE,823,8,15,66,08B,1158648,1864075,2015,02-10-2018 15:50,41.78275496,-87.69389436,"(41.782754956, -87.693894356)"
11230884,JB152020,04/20/2016 01:10:00 PM,015XX E 69TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,332,3,5,43,11,,,2016,02/15/2018 03:50:23 PM,,,
11230736,JB151816,09-01-2016 00:00,024XX N GENEVA TER,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,FALSE,1935,19,43,7,14,,,2016,02/15/2018 03:50:23 PM,,,
11649962,JC218252,01/16/2018 10:25:00 AM,087XX S BISHOP ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,2222,22,21,71,11,,,2018,04-10-2019 16:14,,,
11231204,JB152754,11/27/2017 08:00:00 AM,001XX W NORTH AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,DEPARTMENT STORE,FALSE,FALSE,1821,18,42,8,11,,,2017,02/15/2018 03:50:23 PM,,,
11043831,JA378048,08-03-2017 17:15,003XX W RANDOLPH ST,870,THEFT,POCKET-PICKING,PARK PROPERTY,FALSE,FALSE,122,1,42,32,6,,,2017,08-10-2017 15:56,,,
11043833,JA377940,08-03-2017 01:44,004XX N STATE ST,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1831,18,42,8,6,,,2017,08-10-2017 15:56,,,
11449710,JB330494,07-01-2018 11:05,043XX W MONROE ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,FALSE,1115,11,28,26,18,,,2018,04/13/2019 03:55:48 PM,,,
10232921,HY420828,09-12-2015 18:00,016XX E 79TH ST,552,ASSAULT,AGGRAVATED PO:KNIFE/CUT INSTR,OTHER,TRUE,FALSE,414,4,8,43,04A,1188721,1852930,2015,02-10-2018 15:50,41.75150553,-87.5839946,"(41.751505533, -87.583994603)"
11043848,JA378020,08-03-2017 21:30,003XX W RANDOLPH ST,870,THEFT,POCKET-PICKING,PARK PROPERTY,FALSE,FALSE,122,1,42,32,6,,,2017,08-10-2017 15:56,,,
11230401,JB151630,01/26/2017 10:00:00 AM,076XX S CICERO AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,FALSE,FALSE,833,8,13,65,11,,,2017,02/15/2018 03:50:23 PM,,,
11230626,JA569327,12/31/2017 08:15:00 PM,042XX S WABASH AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,213,2,3,38,7,,,2017,02/15/2018 03:50:23 PM,,,
11045365,JA376760,08-03-2017 18:30,033XX N KENMORE AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,ALLEY,FALSE,FALSE,1924,19,44,6,26,,,2017,08-10-2017 15:56,,,
11230838,JB152123,07-07-2017 20:30,066XX S WESTERN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,AUTO / BOAT / RV DEALERSHIP,FALSE,FALSE,832,8,15,66,11,,,2017,02/15/2018 03:50:23 PM,,,
11244255,JB169720,01-01-2012 00:01,019XX N LA CROSSE AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,FALSE,FALSE,2533,25,31,19,17,,,2012,03-02-2018 15:54,,,
11866059,JC478759,09/24/2019 09:20:00 PM,014XX W Estes Ave,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2423,24,49,1,6,,,2019,10/20/2019 04:03:03 PM,,,
6400477,HP485201,07/31/2008 04:30:00 AM,078XX S UNION AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,621,6,17,71,04B,,,2008,08/17/2015 03:03:40 PM,,,
11244456,JB170167,06-01-2014 12:00,002XX E RANDOLPH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,114,1,42,32,11,,,2014,03-02-2018 15:54,,,
11048532,JA384022,01-01-2014 12:00,005XX S DEARBORN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,123,1,2,32,11,,,2014,08-10-2017 15:56,,,
11048700,JA384068,11-11-2014 00:01,003XX E 25TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,133,1,2,33,11,,,2014,08-10-2017 15:56,,,
6421103,HP505515,08-08-2008 23:00,065XX N NASHVILLE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1611,16,41,10,14,,,2008,08/17/2015 03:03:40 PM,,,
11048874,JA384134,01/24/2015 12:00:00 PM,061XX W MONTROSE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,1622,16,38,15,11,,,2015,08-10-2017 15:56,,,
11649438,JC217626,12-01-2018 10:00,0000X W HUBBARD ST,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1831,18,42,8,12,,,2018,04-10-2019 16:14,,,
10477655,HZ212194,04-03-2016 19:45,063XX S SACRAMENTO AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,TRUE,FALSE,823,8,15,66,18,,,2016,03-03-2018 15:51,,,
11170974,JA536059,12-04-2017 12:00,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,1134,11,24,29,18,,,2017,03-03-2018 15:51,,,
11174646,JA529447,11/29/2017 10:45:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,1134,11,24,29,18,,,2017,03-03-2018 15:51,,,
11175565,JA539510,12-06-2017 17:34,053XX S HONORE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,TRUE,FALSE,932,9,16,61,18,,,2017,03-03-2018 15:51,,,
11195880,JA557743,12/21/2017 06:00:00 AM,006XX W OHARE ST,2031,NARCOTICS,POSS: METHAMPHETAMINES,GOVERNMENT BUILDING/PROPERTY,TRUE,FALSE,1654,16,41,76,18,,,2017,03-03-2018 15:51,,,
11196013,JA542630,12-09-2017 10:04,002XX N ST LOUIS AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,TRUE,FALSE,1123,11,28,27,18,,,2017,03-03-2018 15:51,,,
11003019,JA331123,07-02-2017 04:01,005XX W IOWA ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,TRUE,FALSE,1823,18,27,8,26,,,2017,04-10-2019 16:14,,,
11450011,JB389972,08-12-2018 09:00,105XX S LAFAYETTE AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,TRUE,FALSE,512,5,34,49,18,,,2018,04/13/2019 03:55:48 PM,,,
11649963,JC217297,02/25/2019 09:00:00 AM,009XX N Racine Ave,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1213,12,27,24,11,,,2019,04-10-2019 16:14,,,
10233115,HY421228,09-12-2015 20:00,078XX S ADA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,612,6,17,71,14,1168799,1852878,2015,02-10-2018 15:50,41.75181577,-87.65700044,"(41.751815774, -87.657000438)"
10233134,HY421245,09-12-2015 23:30,111XX S CHAMPLAIN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,531,5,9,50,08B,1182573,1831252,2015,02-10-2018 15:50,41.69216321,-87.60719388,"(41.692163212, -87.607193879)"
11864422,JC476033,10/13/2019 03:01:00 AM,0000X W HURON ST,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1832,18,2,8,6,1175614,1905055,2019,10/20/2019 04:03:03 PM,41.89484426,-87.6304625,"(41.89484426, -87.630462495)"
6534949,HP599238,09/23/2008 06:30:00 AM,039XX S ROCKWELL ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,912,9,12,58,6,,,2008,08/17/2015 03:03:40 PM,,,
10233174,HY421252,09/13/2015 02:45:00 AM,001XX S CALIFORNIA AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,TRUE,FALSE,1124,11,2,27,04A,1157744,1899368,2015,02-10-2018 15:50,41.87962157,-87.6962491,"(41.879621567, -87.696249102)"
11452192,JB335277,07-04-2018 17:25,0000X E 103RD ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,TRUE,FALSE,512,5,9,49,18,,,2018,04/13/2019 03:55:48 PM,,,
10233227,HY420409,09-12-2015 12:00,098XX S MARYLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,511,5,8,50,08B,1183625,1840085,2015,02-10-2018 15:50,41.71637768,-87.60306816,"(41.716377684, -87.603068161)"
11649978,JC217323,04/27/2010 09:45:00 AM,009XX W 72ND ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,733,7,6,68,11,,,2010,04-10-2019 16:14,,,
10233248,HY421370,09-12-2015 21:00,048XX W WAVELAND AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1634,16,38,15,6,1143369,1924162,2015,02-10-2018 15:50,41.94793963,-87.74841163,"(41.94793963, -87.748411625)"
11029638,JA361615,07/23/2017 07:30:00 AM,003XX E Randolph St,810,THEFT,OVER $500,STREET,FALSE,FALSE,114,1,42,32,6,,,2017,07/30/2017 03:51:44 PM,,,
10233262,HY420415,09-12-2015 12:00,004XX N PAULINA ST,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1215,12,26,24,6,1164985,1903214,2015,02-10-2018 15:50,41.89002472,-87.66955201,"(41.89002472, -87.669552009)"
11649676,JC217968,03-09-2018 07:00,050XX S DR MARTIN LUTHER KING JR DR,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,223,2,3,38,11,,,2018,04-10-2019 16:14,,,
11416849,JB171421,04/27/2018 12:00:00 AM,055XX S SACRAMENTO AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE,FALSE,FALSE,824,8,14,63,26,,,2018,04-10-2019 16:14,,,
10233302,HY421413,09-12-2015 21:00,011XX S RICHMOND ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,1135,11,28,29,7,1156864,1894979,2015,02-10-2018 15:50,41.86759559,-87.69959933,"(41.867595589, -87.69959933)"
11649990,JC217271,12/21/2008 11:10:00 AM,047XX S ST LAWRENCE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,223,2,4,38,11,,,2008,04-10-2019 16:14,,,
10233346,HY421508,09/13/2015 04:00:00 AM,041XX S PULASKI RD,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,815,8,14,57,14,1150364,1876850,2015,02-10-2018 15:50,41.81797649,-87.7239343,"(41.81797649, -87.7239343)"
10233394,HY421441,09-12-2015 18:00,018XX W FULLERTON AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,FALSE,FALSE,1931,19,32,7,11,1163768,1915979,2015,02-10-2018 15:50,41.92507853,-87.67366085,"(41.925078527, -87.673660848)"
11649947,JC217353,06-07-2018 16:50,047XX S INGLESIDE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,FALSE,FALSE,222,2,4,39,11,,,2018,04-10-2019 16:14,,,
11649970,JC218089,04/19/2018 03:41:00 AM,066XX S MARYLAND AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,321,3,5,42,11,,,2018,04-10-2019 16:14,,,
11649626,JC217834,08/20/2018 12:00:00 AM,005XX W DEMING PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,1935,19,43,7,11,,,2018,04-10-2019 16:14,,,
10898113,JA197543,01-01-2013 08:00,022XX S KEDZIE AVE,1544,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,FALSE,FALSE,1024,10,24,30,17,,,2013,07/31/2017 03:53:25 PM,,,
11649307,JC217504,10-10-2017 09:00,039XX W WRIGHTWOOD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2524,25,31,22,11,,,2017,04-10-2019 16:14,,,
11649977,JC217266,12/20/2017 03:21:00 PM,023XX S MICHIGAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,131,1,3,33,11,,,2017,04-10-2019 16:14,,,
11649752,JC218094,03/19/2016 03:03:00 PM,069XX N CLARK ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,LIBRARY,FALSE,FALSE,2431,24,49,1,11,,,2016,04-10-2019 16:14,,,
11448693,JB348183,07/13/2018 03:05:00 PM,0000X W 119TH ST,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,TRUE,FALSE,522,5,9,53,18,,,2018,04/13/2019 03:55:48 PM,,,
6760140,HM197365,02/23/2006 07:06:20 PM,010XX W 105TH ST,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,2232,22,34,73,18,,,2006,08/17/2015 03:03:40 PM,,,
11473069,JB470526,04/30/2018 12:00:00 AM,067XX S INDIANA AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,FALSE,TRUE,322,3,6,69,2,,,2018,04-10-2019 16:14,,,
11649965,JC217381,11-09-2010 03:30,045XX S CALUMET AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,215,2,3,38,11,,,2010,04-10-2019 16:14,,,
11649625,JC217874,04/20/2018 12:00:00 AM,019XX W GRAND AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1221,12,1,24,11,,,2018,04-10-2019 16:14,,,
11230720,JB152015,10-04-2017 08:00,010XX N ORLEANS ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,1823,18,27,8,11,,,2017,02/16/2018 03:51:14 PM,,,
11230974,JB152462,08-06-2012 00:01,058XX S NORDICA AVE,265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,FALSE,FALSE,811,8,23,56,2,,,2012,02/16/2018 03:51:14 PM,,,
11231591,JB153303,12/30/2017 12:00:00 PM,008XX N MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,FALSE,FALSE,1833,18,42,8,11,,,2017,02/16/2018 03:53:11 PM,,,
11231298,JB152871,01-01-2011 10:00,080XX S VERNON AVE,1195,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,RESIDENCE,FALSE,FALSE,631,6,6,44,11,,,2011,02/16/2018 03:53:11 PM,,,
11231624,JB153317,09/16/2017 03:00:00 PM,075XX S WENTWORTH AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,623,6,17,69,11,,,2017,02/16/2018 03:53:11 PM,,,
11231792,JB152997,11/13/2017 05:33:00 PM,043XX N BROADWAY,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1915,19,46,3,6,,,2017,02/16/2018 03:53:11 PM,,,
11231452,JB153031,11/28/2017 04:51:00 PM,074XX N WINCHESTER AVE,890,THEFT,FROM BUILDING,STREET,FALSE,FALSE,2424,24,49,1,6,,,2017,02/16/2018 03:53:11 PM,,,
11226948,JB146664,02-09-2018 12:00,005XX N LAKE SHORE DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1834,18,42,8,11,,,2018,02/16/2018 03:53:11 PM,,,
11643816,JC209931,04-03-2019 09:15,079XX S LANGLEY AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,624,6,6,44,6,,,2019,04-10-2019 16:14,,,
11231278,JB152803,11-01-2017 00:00,078XX S LANGLEY AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,624,6,6,69,5,,,2017,02/16/2018 03:53:11 PM,,,
11231332,JB152817,08/28/2017 08:00:00 AM,072XX S ASHLAND AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESIDENCE,FALSE,FALSE,734,7,17,67,11,,,2017,02/16/2018 03:53:11 PM,,,
11231293,JB152896,12/28/2017 12:01:00 AM,008XX W 76TH ST,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,RESIDENCE,TRUE,FALSE,621,6,17,71,26,,,2017,02/27/2018 03:57:47 PM,,,
11175615,JA499969,11-05-2017 15:37,007XX W 87TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),VEHICLE NON-COMMERCIAL,TRUE,FALSE,2223,22,21,71,18,,,2017,02/17/2018 03:52:55 PM,,,
11231637,JB153407,05-01-2016 00:00,014XX N LATROBE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,2532,25,37,25,26,,,2016,02/22/2018 03:56:47 PM,,,
11231728,JB153143,12/22/2015 12:00:00 PM,033XX W 13TH ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,LIBRARY,FALSE,FALSE,1021,10,24,29,26,,,2015,02/16/2018 03:53:11 PM,,,
11232209,JB154094,10/19/2017 09:00:00 AM,062XX S ARTESIAN AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,FALSE,FALSE,825,8,15,66,11,,,2017,02/16/2018 03:53:11 PM,,,
10233779,HY421911,09/13/2015 04:00:00 PM,121XX S ELIZABETH ST,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,FALSE,FALSE,524,5,34,53,04A,1170194,1824230,2015,02-10-2018 15:50,41.6731711,-87.65271824,"(41.673171104, -87.65271824)"
11231374,JB152956,12/13/2017 07:30:00 PM,008XX W ARMITAGE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,DEPARTMENT STORE,FALSE,FALSE,1813,18,43,7,14,,,2017,02/16/2018 03:53:11 PM,,,
11452180,JB388672,08-11-2018 09:10,010XX N DRAKE AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VACANT LOT/LAND,TRUE,FALSE,1121,11,27,23,18,,,2018,04/13/2019 03:55:48 PM,,,
11231425,JB153065,12-12-2017 11:30,132XX S BALTIMORE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,433,4,10,55,14,,,2017,02/16/2018 03:53:11 PM,,,
11231348,JB152918,05-05-2017 12:00,112XX S PEORIA ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2233,22,34,75,11,,,2017,02/16/2018 03:53:11 PM,,,
11231445,JB153118,01-01-2015 09:00,034XX N BROADWAY,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,RESTAURANT,FALSE,FALSE,1925,19,44,6,12,,,2015,02/16/2018 03:53:11 PM,,,
10233850,HY422218,09/13/2015 09:50:00 PM,097XX S COMMERCIAL AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,TRUE,431,4,10,51,6,1197829,1840916,2015,02-10-2018 15:50,41.71831564,-87.55101901,"(41.718315644, -87.551019008)"
11189512,JA565504,12/15/2016 08:00:00 AM,035XX S MICHIGAN AVE,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,POLICE FACILITY/VEH PARKING LOT,FALSE,FALSE,213,2,3,35,26,,,2016,02/16/2018 03:53:11 PM,,,
11232162,JB154018,02-01-2016 09:00,004XX W 126TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,523,5,9,53,11,,,2016,02/16/2018 03:53:11 PM,,,
11231340,JB152897,02-10-2017 00:01,029XX N ALBANY AVE,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,RESIDENCE,FALSE,FALSE,1411,14,35,21,26,,,2017,02/16/2018 03:53:11 PM,,,
11232212,JB154097,06-07-2017 00:00,034XX N SOUTHPORT AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1922,19,44,6,11,,,2017,02/16/2018 03:53:11 PM,,,
11448720,JB387332,08-10-2018 10:16,080XX S DREXEL AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,ALLEY,TRUE,FALSE,631,6,8,44,18,,,2018,04/13/2019 03:55:48 PM,,,
11650067,JC218386,07/28/2013 12:00:00 PM,003XX S MICHIGAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,113,1,42,32,11,,,2013,04-10-2019 16:14,,,
10233910,HY422231,09/13/2015 10:00:00 PM,035XX W WABANSIA AVE,496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,TRUE,TRUE,1422,14,26,23,04B,1152318,1911063,2015,02-10-2018 15:50,41.9118226,-87.71586364,"(41.9118226, -87.715863635)"
11228746,JB149324,12/16/2016 12:00:00 AM,009XX N LECLAIRE AVE,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,APARTMENT,FALSE,FALSE,1531,15,37,25,26,,,2016,02/16/2018 03:53:11 PM,,,
11231378,JB152963,04-10-2017 00:00,052XX W CONGRESS PKWY,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,APARTMENT,TRUE,FALSE,1522,15,29,25,26,,,2017,05-09-2018 15:48,,,
10233960,HY422307,09/13/2015 10:53:00 PM,069XX S WOLCOTT AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,735,7,17,67,18,1164888,1858554,2015,02-10-2018 15:50,41.76747498,-87.67117239,"(41.767474984, -87.671172386)"
11231692,JB153477,09/18/2017 09:00:00 AM,071XX S SPAULDING AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,831,8,18,66,11,,,2017,02/16/2018 03:53:11 PM,,,
11231897,JB153081,11-02-2017 18:00,078XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,624,6,6,69,6,,,2017,02/16/2018 03:53:11 PM,,,
10234057,HY422437,09/14/2015 05:40:00 AM,039XX W LAWRENCE AVE,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,1712,17,39,14,08B,1149377,1931608,2015,02-10-2018 15:50,41.96825737,-87.72613345,"(41.968257372, -87.726133447)"
